roomNumber,bin,room_entry_sequence,sorted_sequence_position,user_id,prev_entry_time,curr_entry_time,true_critical_section_start,true_critical_section_end,prev_people,curr_people,expected_curr_by_sequence,actual_curr_people,curr_sequence_diff,anomaly_type,true_critical_section_duration,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,true_critical_section_duration_nanos,contention_group_size,contention_user_ids,intervening_users_in_critical_section,intervening_user_count_critical
1243,8,143,0,yhjj923,2025-07-21 03:22:25.694977+00:00,2025-07-21 03:22:25.694977+00:00,,,100,100,0,0,0,,,2568397120700,2568397149300,28600,1,yhjj923,,0
1243,8,144,0,yhjj961,2025-07-21 03:22:25.694977+00:00,2025-07-21 03:22:25.694977+00:00,,,100,100,0,0,0,,,2568397563600,2568398087400,523800,1,yhjj961,,0
1243,8,145,0,yhjj930,2025-07-21 03:22:25.696727+00:00,2025-07-21 03:22:25.696727+00:00,,,100,100,0,0,0,,,2568398700600,2568398853900,153300,1,yhjj930,,0
1243,8,146,0,yhjj932,2025-07-21 03:22:25.698735+00:00,2025-07-21 03:22:25.698735+00:00,,,100,100,0,0,0,,,2568400988300,2568401041800,53500,1,yhjj932,,0
1243,8,147,0,yhjj899,2025-07-21 03:22:25.700742+00:00,2025-07-21 03:22:25.700742+00:00,,,100,100,0,0,0,,,2568403256400,2568403749800,493400,1,yhjj899,,0
1243,8,148,0,yhjj875,2025-07-21 03:22:25.700742+00:00,2025-07-21 03:22:25.700742+00:00,,,100,100,0,0,0,,,2568404399100,2568404449000,49900,1,yhjj875,,0
1243,8,149,0,yhjj878,2025-07-21 03:22:25.700742+00:00,2025-07-21 03:22:25.702750+00:00,,,100,100,0,0,0,,,2568404665800,2568404775300,109500,1,yhjj878,,0
1243,8,150,0,yhjj1016,2025-07-21 03:22:25.702750+00:00,2025-07-21 03:22:25.702750+00:00,,,100,100,0,0,0,,,2568405058400,2568405106800,48400,1,yhjj1016,,0
1243,8,151,0,yhjj852,2025-07-21 03:22:25.702750+00:00,2025-07-21 03:22:25.702750+00:00,,,100,100,0,0,0,,,2568405817500,2568405858600,41100,1,yhjj852,,0
1243,8,152,0,yhjj973,2025-07-21 03:22:25.702750+00:00,2025-07-21 03:22:25.702750+00:00,,,100,100,0,0,0,,,2568406089600,2568406128500,38900,1,yhjj973,,0
1243,8,153,0,yhjj988,2025-07-21 03:22:25.704760+00:00,2025-07-21 03:22:25.704760+00:00,,,100,100,0,0,0,,,2568407435800,2568408453600,1017800,1,yhjj988,,0
1243,8,154,0,yhjj938,2025-07-21 03:22:25.704760+00:00,2025-07-21 03:22:25.706769+00:00,,,100,100,0,0,0,,,2568408570100,2568408992200,422100,1,yhjj938,,0
1243,8,155,0,yhjj945,2025-07-21 03:22:25.706769+00:00,2025-07-21 03:22:25.706769+00:00,,,100,100,0,0,0,,,2568409169400,2568409218800,49400,1,yhjj945,,0
1243,8,156,0,yhjj927,2025-07-21 03:22:25.706769+00:00,2025-07-21 03:22:25.706769+00:00,,,100,100,0,0,0,,,2568410006900,2568410040500,33600,1,yhjj927,,0
1243,8,157,0,yhjj994,2025-07-21 03:22:25.706769+00:00,2025-07-21 03:22:25.706769+00:00,,,100,100,0,0,0,,,2568410302700,2568410363700,61000,1,yhjj994,,0
1243,8,158,0,yhjj877,2025-07-21 03:22:25.706769+00:00,2025-07-21 03:22:25.706769+00:00,,,100,100,0,0,0,,,2568410439200,2568410481900,42700,1,yhjj877,,0
1243,8,159,0,yhjj952,2025-07-21 03:22:25.710785+00:00,2025-07-21 03:22:25.710785+00:00,,,100,100,0,0,0,,,2568413152600,2568413216500,63900,1,yhjj952,,0
1243,8,160,0,yhjj958,2025-07-21 03:22:25.710785+00:00,2025-07-21 03:22:25.710785+00:00,,,100,100,0,0,0,,,2568413293000,2568413452800,159800,1,yhjj958,,0
1243,9,161,0,yhjj985,2025-07-21 03:22:25.712535+00:00,2025-07-21 03:22:25.712535+00:00,,,100,100,0,0,0,,,2568414605200,2568414963100,357900,1,yhjj985,,0
1243,9,162,0,yhjj1005,2025-07-21 03:22:25.712535+00:00,2025-07-21 03:22:25.712535+00:00,,,100,100,0,0,0,,,2568415060000,2568415121300,61300,1,yhjj1005,,0
1243,9,163,0,yhjj934,2025-07-21 03:22:25.712535+00:00,2025-07-21 03:22:25.712535+00:00,,,100,100,0,0,0,,,2568415709200,2568415808700,99500,1,yhjj934,,0
1243,9,164,0,yhjj865,2025-07-21 03:22:25.712535+00:00,2025-07-21 03:22:25.716552+00:00,,,100,100,0,0,0,,,2568416264000,2568419762400,3498400,1,yhjj865,,0
1243,9,165,0,yhjj966,2025-07-21 03:22:25.716552+00:00,2025-07-21 03:22:25.716552+00:00,,,100,100,0,0,0,,,2568420308300,2568420367500,59200,1,yhjj966,,0
1243,9,166,0,yhjj850,2025-07-21 03:22:25.724583+00:00,2025-07-21 03:22:25.724583+00:00,,,100,100,0,0,0,,,2568427809200,2568427882200,73000,1,yhjj850,,0
1243,9,167,0,yhjj954,2025-07-21 03:22:25.724583+00:00,2025-07-21 03:22:25.724583+00:00,,,100,100,0,0,0,,,2568427954200,2568427992100,37900,1,yhjj954,,0
1243,9,168,0,yhjj941,2025-07-21 03:22:25.726593+00:00,2025-07-21 03:22:25.726593+00:00,,,100,100,0,0,0,,,2568429618800,2568430213800,595000,1,yhjj941,,0
1243,9,169,0,yhjj890,2025-07-21 03:22:25.730353+00:00,2025-07-21 03:22:25.730353+00:00,,,100,100,0,0,0,,,2568433824700,2568434191200,366500,1,yhjj890,,0
1243,9,170,0,yhjj896,2025-07-21 03:22:25.730353+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568434272300,2568434911600,639300,1,yhjj896,,0
1243,9,171,0,yhjj959,2025-07-21 03:22:25.732362+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568434983100,2568435321300,338200,1,yhjj959,,0
1243,9,172,0,yhjj901,2025-07-21 03:22:25.732362+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568435412000,2568435449500,37500,1,yhjj901,,0
1243,9,173,0,yhjj859,2025-07-21 03:22:25.732362+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568435574300,2568435621300,47000,1,yhjj859,,0
1243,9,174,0,yhjj849,2025-07-21 03:22:25.732362+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568435843900,2568435929600,85700,1,yhjj849,,0
1243,9,175,0,yhjj1017,2025-07-21 03:22:25.732362+00:00,2025-07-21 03:22:25.732362+00:00,,,100,100,0,0,0,,,2568436080900,2568436212700,131800,1,yhjj1017,,0
1243,9,176,0,yhjj979,2025-07-21 03:22:25.734370+00:00,2025-07-21 03:22:25.734370+00:00,,,100,100,0,0,0,,,2568436562500,2568436622800,60300,1,yhjj979,,0
1243,9,177,0,yhjj895,2025-07-21 03:22:25.734370+00:00,2025-07-21 03:22:25.734370+00:00,,,100,100,0,0,0,,,2568436716100,2568437468800,752700,1,yhjj895,,0
1243,9,178,0,yhjj978,2025-07-21 03:22:25.734370+00:00,2025-07-21 03:22:25.734370+00:00,,,100,100,0,0,0,,,2568437953500,2568438051800,98300,1,yhjj978,,0
1243,9,179,0,yhjj936,2025-07-21 03:22:25.734370+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568438223200,2568438663700,440500,1,yhjj936,,0
1243,9,180,0,yhjj957,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568438779200,2568438833700,54500,1,yhjj957,,0
1243,10,181,0,yhjj975,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568439041100,2568439179700,138600,1,yhjj975,,0
1243,10,182,0,yhjj1014,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568439619300,2568439693600,74300,1,yhjj1014,,0
1243,10,183,0,yhjj965,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568439765100,2568439830700,65600,1,yhjj965,,0
1243,10,184,0,yhjj922,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568439964700,2568440021300,56600,1,yhjj922,,0
1243,10,185,0,yhjj999,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.736379+00:00,,,100,100,0,0,0,,,2568440080600,2568440117200,36600,1,yhjj999,,0
1243,10,186,0,yhjj989,2025-07-21 03:22:25.736379+00:00,2025-07-21 03:22:25.738385+00:00,,,100,100,0,0,0,,,2568440319200,2568440437700,118500,1,yhjj989,,0
1243,10,187,0,yhjj1008,2025-07-21 03:22:25.738385+00:00,2025-07-21 03:22:25.738385+00:00,,,100,100,0,0,0,,,2568440576800,2568440646300,69500,1,yhjj1008,,0
1243,10,188,0,yhjj886,2025-07-21 03:22:25.738385+00:00,2025-07-21 03:22:25.738385+00:00,,,100,100,0,0,0,,,2568441042100,2568441102300,60200,1,yhjj886,,0
1243,10,189,0,yhjj853,2025-07-21 03:22:25.738385+00:00,2025-07-21 03:22:25.738385+00:00,,,100,100,0,0,0,,,2568441263600,2568441321900,58300,1,yhjj853,,0
1243,10,190,0,yhjj964,2025-07-21 03:22:25.740395+00:00,2025-07-21 03:22:25.740395+00:00,,,100,100,0,0,0,,,2568443089100,2568443196200,107100,1,yhjj964,,0
1243,10,191,0,yhjj995,2025-07-21 03:22:25.740395+00:00,2025-07-21 03:22:25.740395+00:00,,,100,100,0,0,0,,,2568444098900,2568444166700,67800,1,yhjj995,,0
1243,10,192,0,yhjj947,2025-07-21 03:22:25.740395+00:00,2025-07-21 03:22:25.740395+00:00,,,100,100,0,0,0,,,2568444258000,2568444321000,63000,1,yhjj947,,0
1243,10,193,0,yhjj874,2025-07-21 03:22:25.742403+00:00,2025-07-21 03:22:25.742403+00:00,,,100,100,0,0,0,,,2568444471100,2568444535200,64100,1,yhjj874,,0
1243,10,194,0,yhjj960,2025-07-21 03:22:25.742403+00:00,2025-07-21 03:22:25.742403+00:00,,,100,100,0,0,0,,,2568444680200,2568445218900,538700,1,yhjj960,,0
1243,10,195,0,yhjj1002,2025-07-21 03:22:25.742403+00:00,2025-07-21 03:22:25.742403+00:00,,,100,100,0,0,0,,,2568445304100,2568445365800,61700,1,yhjj1002,,0
1243,10,196,0,yhjj1007,2025-07-21 03:22:25.742403+00:00,2025-07-21 03:22:25.742403+00:00,,,100,100,0,0,0,,,2568445503500,2568445561300,57800,1,yhjj1007,,0
1243,10,197,0,yhjj915,2025-07-21 03:22:25.742403+00:00,2025-07-21 03:22:25.742403+00:00,,,100,100,0,0,0,,,2568445720700,2568445774700,54000,1,yhjj915,,0
1243,10,198,0,yhjj986,2025-07-21 03:22:25.744152+00:00,2025-07-21 03:22:25.744152+00:00,,,100,100,0,0,0,,,2568446123800,2568446938200,814400,1,yhjj986,,0
1243,10,199,0,yhjj972,2025-07-21 03:22:25.746160+00:00,2025-07-21 03:22:25.746160+00:00,,,100,100,0,0,0,,,2568448242300,2568448534900,292600,1,yhjj972,,0
1243,10,200,0,yhjj868,2025-07-21 03:22:25.746160+00:00,2025-07-21 03:22:25.746160+00:00,,,100,100,0,0,0,,,2568448816700,2568448916500,99800,1,yhjj868,,0
1244,1,1,0,yhjj828,2025-07-21 03:23:13.991619+00:00,2025-07-21 03:23:13.991619+00:00,,,1,2,0,0,0,,,2616694094700,2616694248500,153800,1,yhjj828,,0
1244,1,2,0,yhjj831,2025-07-21 03:23:13.995333+00:00,2025-07-21 03:23:13.995333+00:00,,,2,3,0,0,0,,,2616697641100,2616697770300,129200,1,yhjj831,,0
1244,1,3,0,yhjj900,2025-07-21 03:23:14.013318+00:00,2025-07-21 03:23:14.013318+00:00,,,3,4,0,0,0,,,2616720878700,2616720951800,73100,1,yhjj900,,0
1244,1,4,0,yhjj938,2025-07-21 03:23:14.013318+00:00,2025-07-21 03:23:14.013318+00:00,,,4,5,0,0,0,,,2616726807800,2616726865900,58100,1,yhjj938,,0
1244,1,5,0,yhjj829,2025-07-21 03:23:14.028649+00:00,2025-07-21 03:23:14.028649+00:00,,,5,6,0,0,0,,,2616731455800,2616731525200,69400,1,yhjj829,,0
1244,1,6,0,yhjj836,2025-07-21 03:23:14.028649+00:00,2025-07-21 03:23:14.028649+00:00,,,6,7,0,0,0,,,2616731747300,2616731838200,90900,1,yhjj836,,0
1244,1,7,0,yhjj820,2025-07-21 03:23:14.030658+00:00,2025-07-21 03:23:14.030658+00:00,,,7,8,0,0,0,,,2616733642300,2616733694900,52600,1,yhjj820,,0
1244,1,8,0,yhjj841,2025-07-21 03:23:14.031766+00:00,2025-07-21 03:23:14.031766+00:00,,,8,9,0,0,0,,,2616734846500,2616734910400,63900,1,yhjj841,,0
1244,1,9,0,yhjj913,2025-07-21 03:23:14.034008+00:00,2025-07-21 03:23:14.034008+00:00,,,9,10,0,0,0,,,2616736118600,2616736177600,59000,1,yhjj913,,0
1244,1,10,0,yhjj901,2025-07-21 03:23:14.034981+00:00,2025-07-21 03:23:14.034981+00:00,,,10,11,0,0,0,,,2616740008900,2616740061800,52900,1,yhjj901,,0
1244,1,11,0,yhjj907,2025-07-21 03:23:14.034981+00:00,2025-07-21 03:23:14.034981+00:00,,,11,12,0,0,0,,,2616740628100,2616740690300,62200,1,yhjj907,,0
1244,1,12,0,yhjj888,2025-07-21 03:23:14.039917+00:00,2025-07-21 03:23:14.039917+00:00,,,12,13,0,0,0,,,2616741881600,2616741978100,96500,1,yhjj888,,0
1244,1,13,0,yhjj863,2025-07-21 03:23:14.040226+00:00,2025-07-21 03:23:14.040226+00:00,,,13,14,0,0,0,,,2616743412900,2616743550500,137600,1,yhjj863,,0
1244,1,14,0,yhjj857,2025-07-21 03:23:14.042252+00:00,2025-07-21 03:23:14.042252+00:00,,,14,15,0,0,0,,,2616744448300,2616744512900,64600,1,yhjj857,,0
1244,1,15,0,yhjj905,2025-07-21 03:23:14.044262+00:00,2025-07-21 03:23:14.044262+00:00,,,15,16,0,0,0,,,2616750820200,2616750977000,156800,1,yhjj905,,0
1244,1,16,0,yhjj821,2025-07-21 03:23:14.044262+00:00,2025-07-21 03:23:14.044262+00:00,,,16,17,0,0,0,,,2616751075200,2616751153100,77900,1,yhjj821,,0
1244,1,17,0,yhjj855,2025-07-21 03:23:14.044262+00:00,2025-07-21 03:23:14.044262+00:00,,,17,18,0,0,0,,,2616751185300,2616751254000,68700,1,yhjj855,,0
1244,1,18,0,yhjj826,2025-07-21 03:23:14.044262+00:00,2025-07-21 03:23:14.044262+00:00,,,18,19,0,0,0,,,2616751359000,2616751435800,76800,1,yhjj826,,0
1244,1,19,0,yhjj852,2025-07-21 03:23:14.050242+00:00,2025-07-21 03:23:14.050242+00:00,,,19,20,0,0,0,,,2616753161000,2616753235000,74000,1,yhjj852,,0
1244,1,20,0,yhjj986,2025-07-21 03:23:14.051944+00:00,2025-07-21 03:23:14.051944+00:00,,,20,21,0,0,0,,,2616755142400,2616755209200,66800,1,yhjj986,,0
1244,2,21,0,yhjj904,2025-07-21 03:23:14.051944+00:00,2025-07-21 03:23:14.051944+00:00,,,21,22,0,0,0,,,2616755481100,2616755557500,76400,1,yhjj904,,0
1244,2,22,0,yhjj835,2025-07-21 03:23:14.053970+00:00,2025-07-21 03:23:14.053970+00:00,,,22,23,0,0,0,,,2616756984500,2616757063000,78500,1,yhjj835,,0
1244,2,23,0,yhjj1005,2025-07-21 03:23:14.055449+00:00,2025-07-21 03:23:14.055449+00:00,,,23,24,0,0,0,,,2616758004800,2616758075100,70300,1,yhjj1005,,0
1244,2,24,0,yhjj847,2025-07-21 03:23:14.055449+00:00,2025-07-21 03:23:14.055449+00:00,,,24,25,0,0,0,,,2616758163200,2616758679900,516700,1,yhjj847,,0
1244,2,25,0,yhjj861,2025-07-21 03:23:14.057473+00:00,2025-07-21 03:23:14.057473+00:00,,,25,26,0,0,0,,,2616762520400,2616762606200,85800,1,yhjj861,,0
1244,2,26,0,yhjj870,2025-07-21 03:23:14.061244+00:00,2025-07-21 03:23:14.061244+00:00,,,26,27,0,0,0,,,2616765398400,2616765873300,474900,1,yhjj870,,0
1244,2,27,0,yhjj893,2025-07-21 03:23:14.061244+00:00,2025-07-21 03:23:14.061244+00:00,,,27,28,0,0,0,,,2616765928900,2616765997800,68900,1,yhjj893,,0
1244,2,28,0,yhjj961,2025-07-21 03:23:14.061244+00:00,2025-07-21 03:23:14.061244+00:00,,,28,29,0,0,0,,,2616766432200,2616766656200,224000,1,yhjj961,,0
1244,2,29,0,yhjj973,2025-07-21 03:23:14.066670+00:00,2025-07-21 03:23:14.066670+00:00,,,29,30,0,0,0,,,2616769175000,2616769329700,154700,1,yhjj973,,0
1244,2,30,0,yhjj881,2025-07-21 03:23:14.066670+00:00,2025-07-21 03:23:14.066670+00:00,,,30,31,0,0,0,,,2616769706200,2616769775900,69700,1,yhjj881,,0
1244,2,31,0,yhjj867,2025-07-21 03:23:14.069960+00:00,2025-07-21 03:23:14.069960+00:00,,,31,32,0,0,0,,,2616771928100,2616772042600,114500,1,yhjj867,,0
1244,2,32,0,yhjj1004,2025-07-21 03:23:14.069960+00:00,2025-07-21 03:23:14.069960+00:00,,,32,33,0,0,0,,,2616773657700,2616773708800,51100,1,yhjj1004,,0
1244,2,33,0,yhjj830,2025-07-21 03:23:14.072403+00:00,2025-07-21 03:23:14.072403+00:00,,,33,34,0,0,0,,,2616775206500,2616775299700,93200,1,yhjj830,,0
1244,2,34,0,yhjj994,2025-07-21 03:23:14.072403+00:00,2025-07-21 03:23:14.072403+00:00,,,34,35,0,0,0,,,2616775369300,2616775520400,151100,1,yhjj994,,0
1244,2,35,0,yhjj967,2025-07-21 03:23:14.074636+00:00,2025-07-21 03:23:14.074636+00:00,,,35,36,0,0,0,,,2616778549700,2616778609900,60200,1,yhjj967,,0
1244,2,36,0,yhjj873,2025-07-21 03:23:14.074636+00:00,2025-07-21 03:23:14.074636+00:00,,,36,37,0,0,0,,,2616778983400,2616779043900,60500,1,yhjj873,,0
1244,2,37,0,yhjj1011,2025-07-21 03:23:14.078044+00:00,2025-07-21 03:23:14.079211+00:00,,,37,38,0,0,0,,,2616781122300,2616781276700,154400,1,yhjj1011,,0
1244,2,38,0,yhjj972,2025-07-21 03:23:14.079211+00:00,2025-07-21 03:23:14.079211+00:00,,,38,39,0,0,0,,,2616782642900,2616782700500,57600,1,yhjj972,,0
1244,2,39,0,yhjj869,2025-07-21 03:23:14.079211+00:00,2025-07-21 03:23:14.079211+00:00,,,39,40,0,0,0,,,2616782917000,2616782994300,77300,1,yhjj869,,0
1244,2,40,0,yhjj941,2025-07-21 03:23:14.079211+00:00,2025-07-21 03:23:14.079211+00:00,,,40,41,0,0,0,,,2616783077900,2616783194700,116800,1,yhjj941,,0
1244,3,41,0,yhjj934,2025-07-21 03:23:14.081236+00:00,2025-07-21 03:23:14.081236+00:00,,,41,42,0,0,0,,,2616783392200,2616783469000,76800,1,yhjj934,,0
1244,3,42,0,yhjj971,2025-07-21 03:23:14.082707+00:00,2025-07-21 03:23:14.083020+00:00,,,42,43,0,0,0,,,2616784944000,2616785042500,98500,1,yhjj971,,0
1244,3,43,0,yhjj981,2025-07-21 03:23:14.083020+00:00,2025-07-21 03:23:14.083020+00:00,,,43,44,0,0,0,,,2616787329900,2616787406700,76800,1,yhjj981,,0
1244,3,44,0,yhjj940,2025-07-21 03:23:14.083020+00:00,2025-07-21 03:23:14.083020+00:00,,,44,45,0,0,0,,,2616787510100,2616787563500,53400,1,yhjj940,,0
1244,3,45,0,yhjj832,2025-07-21 03:23:14.086449+00:00,2025-07-21 03:23:14.086449+00:00,,,45,46,0,0,0,,,2616788642400,2616788716600,74200,1,yhjj832,,0
1244,3,46,0,yhjj885,2025-07-21 03:23:14.086449+00:00,2025-07-21 03:23:14.086449+00:00,,,46,47,0,0,0,,,2616789141900,2616789278900,137000,1,yhjj885,,0
1244,3,47,0,yhjj895,2025-07-21 03:23:14.093130+00:00,2025-07-21 03:23:14.093130+00:00,,,47,48,0,0,0,,,2616795442800,2616795496900,54100,1,yhjj895,,0
1244,3,48,0,yhjj937,2025-07-21 03:23:14.093130+00:00,2025-07-21 03:23:14.093130+00:00,,,48,49,0,0,0,,,2616795753800,2616796082800,329000,1,yhjj937,,0
1244,3,49,0,yhjj903,2025-07-21 03:23:14.093130+00:00,2025-07-21 03:23:14.093130+00:00,,,49,50,0,0,0,,,2616796115200,2616796182600,67400,1,yhjj903,,0
1244,3,50,0,yhjj854,2025-07-21 03:23:14.093130+00:00,2025-07-21 03:23:14.093130+00:00,,,50,51,0,0,0,,,2616796317100,2616796367300,50200,1,yhjj854,,0
1244,3,51,0,yhjj884,2025-07-21 03:23:14.093130+00:00,2025-07-21 03:23:14.093130+00:00,,,51,52,0,0,0,,,2616796777000,2616796888600,111600,1,yhjj884,,0
1244,3,52,0,yhjj850,2025-07-21 03:23:14.095136+00:00,2025-07-21 03:23:14.095136+00:00,,,52,53,0,0,0,,,2616797704700,2616797754600,49900,1,yhjj850,,0
1244,3,53,0,yhjj1012,2025-07-21 03:23:14.096320+00:00,2025-07-21 03:23:14.096320+00:00,,,53,54,0,0,0,,,2616799564600,2616800067000,502400,1,yhjj1012,,0
1244,3,54,0,yhjj883,2025-07-21 03:23:14.100402+00:00,2025-07-21 03:23:14.102411+00:00,,,54,55,0,0,0,,,2616802718500,2616804669600,1951100,1,yhjj883,,0
1244,3,55,0,yhjj1013,2025-07-21 03:23:14.102411+00:00,2025-07-21 03:23:14.102411+00:00,,,55,56,0,0,0,,,2616804709500,2616804798600,89100,1,yhjj1013,,0
1244,3,56,0,yhjj993,2025-07-21 03:23:14.102411+00:00,2025-07-21 03:23:14.102411+00:00,,,56,57,0,0,0,,,2616805092400,2616805289500,197100,1,yhjj993,,0
1244,3,57,0,yhjj946,2025-07-21 03:23:14.104420+00:00,2025-07-21 03:23:14.104420+00:00,,,57,58,0,0,0,,,2616806583200,2616806638500,55300,1,yhjj946,,0
1244,3,58,0,yhjj827,2025-07-21 03:23:14.104420+00:00,2025-07-21 03:23:14.104420+00:00,,,58,59,0,0,0,,,2616806839100,2616807771800,932700,1,yhjj827,,0
1244,3,59,0,yhjj899,2025-07-21 03:23:14.104420+00:00,2025-07-21 03:23:14.104420+00:00,,,59,60,0,0,0,,,2616807866000,2616807959100,93100,1,yhjj899,,0
1244,3,60,0,yhjj992,2025-07-21 03:23:14.106430+00:00,2025-07-21 03:23:14.108329+00:00,,,60,61,0,0,0,,,2616809572400,2616811735300,2162900,1,yhjj992,,0
1244,4,61,0,yhjj834,2025-07-21 03:23:14.108329+00:00,2025-07-21 03:23:14.108329+00:00,,,61,62,0,0,0,,,2616811787100,2616811954200,167100,1,yhjj834,,0
1244,4,62,0,yhjj962,2025-07-21 03:23:14.108329+00:00,2025-07-21 03:23:14.108329+00:00,,,62,63,0,0,0,,,2616812095200,2616812167200,72000,1,yhjj962,,0
1244,4,63,0,yhjj952,2025-07-21 03:23:14.108329+00:00,2025-07-21 03:23:14.110352+00:00,,,63,64,0,0,0,,,2616812234200,2616812367700,133500,1,yhjj952,,0
1244,4,64,0,yhjj840,2025-07-21 03:23:14.110352+00:00,2025-07-21 03:23:14.110352+00:00,,,64,65,0,0,0,,,2616812478700,2616813274500,795800,1,yhjj840,,0
1244,4,65,0,yhjj1001,2025-07-21 03:23:14.110352+00:00,2025-07-21 03:23:14.110352+00:00,,,65,66,0,0,0,,,2616813386500,2616813640200,253700,1,yhjj1001,,0
1244,4,66,0,yhjj921,2025-07-21 03:23:14.112214+00:00,2025-07-21 03:23:14.112214+00:00,,,66,67,0,0,0,,,2616815129200,2616815873100,743900,1,yhjj921,,0
1244,4,67,0,yhjj865,2025-07-21 03:23:14.112214+00:00,2025-07-21 03:23:14.112214+00:00,,,67,68,0,0,0,,,2616816041500,2616816204800,163300,1,yhjj865,,0
1244,4,68,0,yhjj979,2025-07-21 03:23:14.114360+00:00,2025-07-21 03:23:14.114360+00:00,,,68,69,0,0,0,,,2616816446900,2616816659600,212700,1,yhjj979,,0
1244,4,69,0,yhjj886,2025-07-21 03:23:14.114360+00:00,2025-07-21 03:23:14.114360+00:00,,,69,70,0,0,0,,,2616816804800,2616816874600,69800,1,yhjj886,,0
1244,4,70,0,yhjj919,2025-07-21 03:23:14.114360+00:00,2025-07-21 03:23:14.114360+00:00,,,70,71,0,0,0,,,2616816976200,2616817084000,107800,1,yhjj919,,0
1244,4,71,0,yhjj824,2025-07-21 03:23:14.114360+00:00,2025-07-21 03:23:14.114360+00:00,,,71,72,0,0,0,,,2616817174500,2616817829700,655200,1,yhjj824,,0
1244,4,72,0,yhjj995,2025-07-21 03:23:14.114360+00:00,2025-07-21 03:23:14.115926+00:00,,,72,73,0,0,0,,,2616817885400,2616817997500,112100,1,yhjj995,,0
1244,4,73,0,yhjj877,2025-07-21 03:23:14.115926+00:00,2025-07-21 03:23:14.115926+00:00,,,73,74,0,0,0,,,2616818028800,2616818440600,411800,1,yhjj877,,0
1244,4,74,0,yhjj833,2025-07-21 03:23:14.115926+00:00,2025-07-21 03:23:14.115926+00:00,,,74,75,0,0,0,,,2616818672700,2616819364000,691300,1,yhjj833,,0
1244,4,75,0,yhjj823,2025-07-21 03:23:14.115926+00:00,2025-07-21 03:23:14.115926+00:00,,,75,76,0,0,0,,,2616819516700,2616819661500,144800,1,yhjj823,,0
1244,4,76,0,yhjj951,2025-07-21 03:23:14.117702+00:00,2025-07-21 03:23:14.117702+00:00,,,76,77,0,0,0,,,2616819800700,2616819903100,102400,1,yhjj951,,0
1244,4,77,0,yhjj912,2025-07-21 03:23:14.117702+00:00,2025-07-21 03:23:14.117702+00:00,,,77,78,0,0,0,,,2616820247600,2616820341300,93700,1,yhjj912,,0
1244,4,78,0,yhjj871,2025-07-21 03:23:14.117702+00:00,2025-07-21 03:23:14.117702+00:00,,,78,79,0,0,0,,,2616821106300,2616821272600,166300,1,yhjj871,,0
1244,4,79,0,yhjj929,2025-07-21 03:23:14.117702+00:00,2025-07-21 03:23:14.117702+00:00,,,79,80,0,0,0,,,2616821476800,2616821534100,57300,1,yhjj929,,0
1244,4,80,0,yhjj982,2025-07-21 03:23:14.119723+00:00,2025-07-21 03:23:14.119723+00:00,,,80,81,0,0,0,,,2616821714500,2616821882000,167500,1,yhjj982,,0
1244,5,81,0,yhjj839,2025-07-21 03:23:14.119723+00:00,2025-07-21 03:23:14.119723+00:00,,,81,82,0,0,0,,,2616822143500,2616822203900,60400,1,yhjj839,,0
1244,5,82,0,yhjj896,2025-07-21 03:23:14.119723+00:00,2025-07-21 03:23:14.119723+00:00,,,82,83,0,0,0,,,2616822502000,2616822607800,105800,1,yhjj896,,0
1244,5,83,0,yhjj851,2025-07-21 03:23:14.119723+00:00,2025-07-21 03:23:14.121208+00:00,,,83,84,0,0,0,,,2616822659000,2616823849100,1190100,1,yhjj851,,0
1244,5,84,0,yhjj948,2025-07-21 03:23:14.121208+00:00,2025-07-21 03:23:14.121208+00:00,,,84,85,0,0,0,,,2616823998400,2616824162700,164300,1,yhjj948,,0
1244,5,85,0,yhjj958,2025-07-21 03:23:14.121208+00:00,2025-07-21 03:23:14.122373+00:00,,,85,86,0,0,0,,,2616824324700,2616824579600,254900,1,yhjj958,,0
1244,5,86,0,yhjj959,2025-07-21 03:23:14.122373+00:00,2025-07-21 03:23:14.123812+00:00,,,86,87,0,0,0,,,2616824745600,2616825847400,1101800,1,yhjj959,,0
