roomNumber,bin,room_entry_sequence,user_id,prev_entry_time,curr_entry_time,prev_people,curr_people,expected_people,max_people,anomaly_type,over_capacity_amount,over_capacity_curr,over_capacity_max,true_critical_section_start,true_critical_section_end,true_critical_section_duration,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,true_critical_section_duration_nanos,contention_group_size,contention_user_ids,intervening_users_in_critical_section,intervening_user_count_critical
1181,7,139,yhjj909,2025-07-17 08:52:19.066864+00:00,2025-07-17 08:52:19.066864+00:00,100,100,,100,,0,0,0,,,,26920787182000,26920787205500,23500,1,yhjj909,,0
1181,7,140,yhjj980,2025-07-17 08:52:19.066864+00:00,2025-07-17 08:52:19.066864+00:00,100,100,,100,,0,0,0,,,,26920787360900,26920787381600,20700,1,yhjj980,,0
1181,8,141,yhjj999,2025-07-17 08:52:19.068864+00:00,2025-07-17 08:52:19.068864+00:00,100,100,,100,,0,0,0,,,,26920789257600,26920789278700,21100,1,yhjj999,,0
1181,8,142,yhjj924,2025-07-17 08:52:19.068864+00:00,2025-07-17 08:52:19.068864+00:00,100,100,,100,,0,0,0,,,,26920789647500,26920789667000,19500,1,yhjj924,,0
1181,8,143,yhjj851,2025-07-17 08:52:19.069865+00:00,2025-07-17 08:52:19.069865+00:00,100,100,,100,,0,0,0,,,,26920790550500,26920790569600,19100,1,yhjj851,,0
1181,8,144,yhjj1006,2025-07-17 08:52:19.072865+00:00,2025-07-17 08:52:19.072865+00:00,100,100,,100,,0,0,0,,,,26920793587900,26920793609300,21400,1,yhjj1006,,0
1181,8,145,yhjj957,2025-07-17 08:52:19.072865+00:00,2025-07-17 08:52:19.072865+00:00,100,100,,100,,0,0,0,,,,26920793875200,26920793893000,17800,1,yhjj957,,0
1181,8,146,yhjj973,2025-07-17 08:52:19.073868+00:00,2025-07-17 08:52:19.073868+00:00,100,100,,100,,0,0,0,,,,26920794830700,26920794949600,118900,1,yhjj973,,0
1181,8,147,yhjj969,2025-07-17 08:52:19.074865+00:00,2025-07-17 08:52:19.074865+00:00,100,100,,100,,0,0,0,,,,26920795330500,26920795450400,119900,1,yhjj969,,0
1181,8,148,yhjj985,2025-07-17 08:52:19.080865+00:00,2025-07-17 08:52:19.080865+00:00,100,100,,100,,0,0,0,,,,26920801140300,26920801165700,25400,1,yhjj985,,0
1181,8,149,yhjj897,2025-07-17 08:52:19.080865+00:00,2025-07-17 08:52:19.080865+00:00,100,100,,100,,0,0,0,,,,26920801466800,26920801487600,20800,1,yhjj897,,0
1181,8,150,yhjj898,2025-07-17 08:52:19.080865+00:00,2025-07-17 08:52:19.080865+00:00,100,100,,100,,0,0,0,,,,26920801983500,26920802001100,17600,1,yhjj898,,0
1181,8,151,yhjj978,2025-07-17 08:52:19.081866+00:00,2025-07-17 08:52:19.081866+00:00,100,100,,100,,0,0,0,,,,26920802454000,26920802473000,19000,1,yhjj978,,0
1181,8,152,yhjj958,2025-07-17 08:52:19.083869+00:00,2025-07-17 08:52:19.083869+00:00,100,100,,100,,0,0,0,,,,26920804345200,26920804448100,102900,1,yhjj958,,0
1181,8,153,yhjj991,2025-07-17 08:52:19.083869+00:00,2025-07-17 08:52:19.083869+00:00,100,100,,100,,0,0,0,,,,26920804626500,26920804646600,20100,1,yhjj991,,0
1181,8,154,yhjj968,2025-07-17 08:52:19.083869+00:00,2025-07-17 08:52:19.083869+00:00,100,100,,100,,0,0,0,,,,26920804999600,26920805025700,26100,1,yhjj968,,0
1181,8,155,yhjj1015,2025-07-17 08:52:19.085867+00:00,2025-07-17 08:52:19.085867+00:00,100,100,,100,,0,0,0,,,,26920806298200,26920806318100,19900,1,yhjj1015,,0
1181,8,156,yhjj949,2025-07-17 08:52:19.087865+00:00,2025-07-17 08:52:19.087865+00:00,100,100,,100,,0,0,0,,,,26920808096200,26920808117100,20900,1,yhjj949,,0
1181,8,157,yhjj979,2025-07-17 08:52:19.087865+00:00,2025-07-17 08:52:19.087865+00:00,100,100,,100,,0,0,0,,,,26920808677500,26920808701800,24300,1,yhjj979,,0
1181,8,158,yhjj914,2025-07-17 08:52:19.087865+00:00,2025-07-17 08:52:19.087865+00:00,100,100,,100,,0,0,0,,,,26920808789700,26920808824600,34900,1,yhjj914,,0
1181,8,159,yhjj986,2025-07-17 08:52:19.091867+00:00,2025-07-17 08:52:19.091867+00:00,100,100,,100,,0,0,0,,,,26920812120400,26920812140700,20300,1,yhjj986,,0
1181,8,160,yhjj974,2025-07-17 08:52:19.091867+00:00,2025-07-17 08:52:19.091867+00:00,100,100,,100,,0,0,0,,,,26920812311300,26920812383100,71800,1,yhjj974,,0
1181,9,161,yhjj981,2025-07-17 08:52:19.091867+00:00,2025-07-17 08:52:19.091867+00:00,100,100,,100,,0,0,0,,,,26920812564400,26920812653600,89200,1,yhjj981,,0
1181,9,162,yhjj971,2025-07-17 08:52:19.093866+00:00,2025-07-17 08:52:19.093866+00:00,100,100,,100,,0,0,0,,,,26920814060100,26920814181200,121100,1,yhjj971,,0
1181,9,163,yhjj896,2025-07-17 08:52:19.101866+00:00,2025-07-17 08:52:19.101866+00:00,100,100,,100,,0,0,0,,,,26920822936200,26920822960200,24000,1,yhjj896,,0
1181,9,164,yhjj965,2025-07-17 08:52:19.105867+00:00,2025-07-17 08:52:19.105867+00:00,100,100,,100,,0,0,0,,,,26920826746700,26920826773300,26600,1,yhjj965,,0
1181,9,165,yhjj931,2025-07-17 08:52:19.108865+00:00,2025-07-17 08:52:19.108865+00:00,100,100,,100,,0,0,0,,,,26920829993200,26920830016500,23300,1,yhjj931,,0
1181,9,166,yhjj990,2025-07-17 08:52:19.110864+00:00,2025-07-17 08:52:19.110864+00:00,100,100,,100,,0,0,0,,,,26920831616500,26920831637700,21200,1,yhjj990,,0
1181,9,167,yhjj1012,2025-07-17 08:52:19.111870+00:00,2025-07-17 08:52:19.111870+00:00,100,100,,100,,0,0,0,,,,26920832495800,26920832598300,102500,1,yhjj1012,,0
1181,9,168,yhjj882,2025-07-17 08:52:19.111870+00:00,2025-07-17 08:52:19.111870+00:00,100,100,,100,,0,0,0,,,,26920832670100,26920832708600,38500,1,yhjj882,,0
1181,9,169,yhjj863,2025-07-17 08:52:19.111870+00:00,2025-07-17 08:52:19.111870+00:00,100,100,,100,,0,0,0,,,,26920832770500,26920832805800,35300,1,yhjj863,,0
1181,9,170,yhjj911,2025-07-17 08:52:19.111870+00:00,2025-07-17 08:52:19.111870+00:00,100,100,,100,,0,0,0,,,,26920832965800,26920833002700,36900,1,yhjj911,,0
1181,9,171,yhjj1001,2025-07-17 08:52:19.112864+00:00,2025-07-17 08:52:19.112864+00:00,100,100,,100,,0,0,0,,,,26920833629600,26920833665400,35800,1,yhjj1001,,0
1181,9,172,yhjj1010,2025-07-17 08:52:19.112864+00:00,2025-07-17 08:52:19.112864+00:00,100,100,,100,,0,0,0,,,,26920833799400,26920833818300,18900,1,yhjj1010,,0
1181,9,173,yhjj884,2025-07-17 08:52:19.117867+00:00,2025-07-17 08:52:19.117867+00:00,100,100,,100,,0,0,0,,,,26920838157900,26920838180100,22200,1,yhjj884,,0
1181,9,174,yhjj891,2025-07-17 08:52:19.119866+00:00,2025-07-17 08:52:19.119866+00:00,100,100,,100,,0,0,0,,,,26920840128200,26920840149700,21500,1,yhjj891,,0
1181,9,175,yhjj937,2025-07-17 08:52:19.120864+00:00,2025-07-17 08:52:19.120864+00:00,100,100,,100,,0,0,0,,,,26920841770900,26920841795600,24700,1,yhjj937,,0
1181,9,176,yhjj948,2025-07-17 08:52:19.122864+00:00,2025-07-17 08:52:19.122864+00:00,100,100,,100,,0,0,0,,,,26920843604000,26920843629000,25000,1,yhjj948,,0
1181,9,177,yhjj997,2025-07-17 08:52:19.123871+00:00,2025-07-17 08:52:19.123871+00:00,100,100,,100,,0,0,0,,,,26920844197000,26920844220300,23300,1,yhjj997,,0
1181,9,178,yhjj950,2025-07-17 08:52:19.123871+00:00,2025-07-17 08:52:19.123871+00:00,100,100,,100,,0,0,0,,,,26920844293000,26920844314300,21300,1,yhjj950,,0
1181,9,179,yhjj1014,2025-07-17 08:52:19.125867+00:00,2025-07-17 08:52:19.125867+00:00,100,100,,100,,0,0,0,,,,26920846407900,26920846431700,23800,1,yhjj1014,,0
1181,9,180,yhjj952,2025-07-17 08:52:19.125867+00:00,2025-07-17 08:52:19.125867+00:00,100,100,,100,,0,0,0,,,,26920846597000,26920846617200,20200,1,yhjj952,,0
1181,10,181,yhjj929,2025-07-17 08:52:19.128865+00:00,2025-07-17 08:52:19.128865+00:00,100,100,,100,,0,0,0,,,,26920849737400,26920849773300,35900,1,yhjj929,,0
1181,10,182,yhjj983,2025-07-17 08:52:19.128865+00:00,2025-07-17 08:52:19.128865+00:00,100,100,,100,,0,0,0,,,,26920849869900,26920849958200,88300,1,yhjj983,,0
1181,10,183,yhjj951,2025-07-17 08:52:19.129865+00:00,2025-07-17 08:52:19.129865+00:00,100,100,,100,,0,0,0,,,,26920850110500,26920850184000,73500,1,yhjj951,,0
1181,10,184,yhjj867,2025-07-17 08:52:19.129865+00:00,2025-07-17 08:52:19.129865+00:00,100,100,,100,,0,0,0,,,,26920850752600,26920850812100,59500,1,yhjj867,,0
1181,10,185,yhjj1018,2025-07-17 08:52:19.129865+00:00,2025-07-17 08:52:19.129865+00:00,100,100,,100,,0,0,0,,,,26920850970700,26920851026700,56000,1,yhjj1018,,0
1181,10,186,yhjj954,2025-07-17 08:52:19.130866+00:00,2025-07-17 08:52:19.130866+00:00,100,100,,100,,0,0,0,,,,26920851404000,26920851428900,24900,1,yhjj954,,0
1181,10,187,yhjj936,2025-07-17 08:52:19.130866+00:00,2025-07-17 08:52:19.130866+00:00,100,100,,100,,0,0,0,,,,26920851574000,26920851613700,39700,1,yhjj936,,0
1181,10,188,yhjj899,2025-07-17 08:52:19.130866+00:00,2025-07-17 08:52:19.130866+00:00,100,100,,100,,0,0,0,,,,26920851666400,26920851712700,46300,1,yhjj899,,0
1181,10,189,yhjj966,2025-07-17 08:52:19.131864+00:00,2025-07-17 08:52:19.131864+00:00,100,100,,100,,0,0,0,,,,26920852380200,26920852500100,119900,1,yhjj966,,0
1181,10,190,yhjj972,2025-07-17 08:52:19.131864+00:00,2025-07-17 08:52:19.131864+00:00,100,100,,100,,0,0,0,,,,26920852608500,26920852649300,40800,1,yhjj972,,0
1181,10,191,yhjj947,2025-07-17 08:52:19.131864+00:00,2025-07-17 08:52:19.131864+00:00,100,100,,100,,0,0,0,,,,26920852755200,26920852804800,49600,1,yhjj947,,0
1181,10,192,yhjj967,2025-07-17 08:52:19.131864+00:00,2025-07-17 08:52:19.131864+00:00,100,100,,100,,0,0,0,,,,26920852865800,26920852900900,35100,1,yhjj967,,0
1181,10,193,yhjj893,2025-07-17 08:52:19.132866+00:00,2025-07-17 08:52:19.132866+00:00,100,100,,100,,0,0,0,,,,26920853204600,26920853357900,153300,1,yhjj893,,0
1181,10,194,yhjj836,2025-07-17 08:52:19.132866+00:00,2025-07-17 08:52:19.132866+00:00,100,100,,100,,0,0,0,,,,26920853429000,26920853473000,44000,1,yhjj836,,0
1181,10,195,yhjj989,2025-07-17 08:52:19.132866+00:00,2025-07-17 08:52:19.132866+00:00,100,100,,100,,0,0,0,,,,26920853535500,26920853581600,46100,1,yhjj989,,0
1181,10,196,yhjj905,2025-07-17 08:52:19.132866+00:00,2025-07-17 08:52:19.132866+00:00,100,100,,100,,0,0,0,,,,26920853786900,26920853824500,37600,1,yhjj905,,0
1181,10,197,yhjj940,2025-07-17 08:52:19.133864+00:00,2025-07-17 08:52:19.133864+00:00,100,100,,100,,0,0,0,,,,26920854043000,26920854113600,70600,1,yhjj940,,0
1181,10,198,yhjj1000,2025-07-17 08:52:19.133864+00:00,2025-07-17 08:52:19.133864+00:00,100,100,,100,,0,0,0,,,,26920854174400,26920854224200,49800,1,yhjj1000,,0
1181,10,199,yhjj1002,2025-07-17 08:52:19.133864+00:00,2025-07-17 08:52:19.133864+00:00,100,100,,100,,0,0,0,,,,26920854349400,26920854383600,34200,1,yhjj1002,,0
1181,10,200,yhjj1017,2025-07-17 08:52:19.133864+00:00,2025-07-17 08:52:19.133864+00:00,100,100,,100,,0,0,0,,,,26920854637300,26920854685200,47900,1,yhjj1017,,0
1182,1,1,yhjj819,2025-07-17 08:54:59.953621+00:00,2025-07-17 08:54:59.953621+00:00,1,2,2.0,100,,0,0,0,,,,27081674837400,27081674882200,44800,1,yhjj819,,0
1182,1,2,yhjj858,2025-07-17 08:54:59.963561+00:00,2025-07-17 08:54:59.963561+00:00,2,3,3.0,100,,0,0,0,,,,27081684246200,27081684310800,64600,1,yhjj858,,0
1182,1,3,yhjj838,2025-07-17 08:54:59.969632+00:00,2025-07-17 08:54:59.970636+00:00,3,4,4.0,100,,0,0,0,,,,27081690806500,27081691002300,195800,1,yhjj838,,0
1182,1,4,yhjj835,2025-07-17 08:54:59.970636+00:00,2025-07-17 08:54:59.970636+00:00,4,5,5.0,100,,0,0,0,,,,27081691161700,27081691230200,68500,1,yhjj835,,0
1182,1,5,yhjj842,2025-07-17 08:54:59.971859+00:00,2025-07-17 08:54:59.971859+00:00,5,6,6.0,100,,0,0,0,,,,27081692774400,27081693147200,372800,1,yhjj842,,0
1182,1,6,yhjj870,2025-07-17 08:54:59.973903+00:00,2025-07-17 08:54:59.973903+00:00,6,7,7.0,100,,0,0,0,,,,27081695511100,27081695597600,86500,1,yhjj870,,0
1182,1,7,yhjj821,2025-07-17 08:54:59.976364+00:00,2025-07-17 08:54:59.976364+00:00,7,8,8.0,100,,0,0,0,,,,27081698069900,27081698128600,58700,1,yhjj821,,0
1182,1,8,yhjj856,2025-07-17 08:54:59.978510+00:00,2025-07-17 08:54:59.978510+00:00,8,9,9.0,100,,0,0,0,,,,27081699538900,27081699615600,76700,1,yhjj856,,0
1182,1,9,yhjj877,2025-07-17 08:54:59.980521+00:00,2025-07-17 08:54:59.980521+00:00,9,10,10.0,100,,0,0,0,,,,27081702239900,27081702293400,53500,1,yhjj877,,0
1182,1,10,yhjj902,2025-07-17 08:54:59.982531+00:00,2025-07-17 08:54:59.982531+00:00,10,11,11.0,100,,0,0,0,,,,27081703190100,27081703270300,80200,1,yhjj902,,0
1182,1,11,yhjj849,2025-07-17 08:54:59.982531+00:00,2025-07-17 08:54:59.982531+00:00,11,12,12.0,100,,0,0,0,,,,27081704162700,27081704215300,52600,1,yhjj849,,0
1182,1,12,yhjj825,2025-07-17 08:54:59.984541+00:00,2025-07-17 08:54:59.984541+00:00,12,13,13.0,100,,0,0,0,,,,27081705298900,27081705590400,291500,1,yhjj825,,0
1182,1,13,yhjj888,2025-07-17 08:54:59.984541+00:00,2025-07-17 08:54:59.984541+00:00,13,14,14.0,100,,0,0,0,,,,27081705657100,27081706200000,542900,1,yhjj888,,0
1182,1,14,yhjj854,2025-07-17 08:54:59.984541+00:00,2025-07-17 08:54:59.984541+00:00,14,15,15.0,100,,0,0,0,,,,27081706273100,27081706344300,71200,1,yhjj854,,0
1182,1,15,yhjj895,2025-07-17 08:54:59.988329+00:00,2025-07-17 08:54:59.988329+00:00,15,16,16.0,100,,0,0,0,,,,27081710183100,27081710241400,58300,1,yhjj895,,0
1182,1,16,yhjj851,2025-07-17 08:55:00.031563+00:00,2025-07-17 08:55:00.031563+00:00,16,17,17.0,100,,0,0,0,,,,27081753021200,27081753073300,52100,1,yhjj851,,0
1182,1,17,yhjj824,2025-07-17 08:55:00.039118+00:00,2025-07-17 08:55:00.039118+00:00,17,18,18.0,100,,0,0,0,,,,27081759584300,27081759632300,48000,1,yhjj824,,0
1182,1,18,yhjj847,2025-07-17 08:55:00.043171+00:00,2025-07-17 08:55:00.043171+00:00,18,19,19.0,100,,0,0,0,,,,27081763389000,27081763436900,47900,1,yhjj847,,0
1182,1,19,yhjj878,2025-07-17 08:55:00.045549+00:00,2025-07-17 08:55:00.045549+00:00,19,20,20.0,100,,0,0,0,,,,27081768165200,27081768215800,50600,1,yhjj878,,0
1182,1,20,yhjj832,2025-07-17 08:55:00.048325+00:00,2025-07-17 08:55:00.048325+00:00,20,21,21.0,100,,0,0,0,,,,27081768647100,27081768687300,40200,1,yhjj832,,0
1182,2,21,yhjj833,2025-07-17 08:55:00.048325+00:00,2025-07-17 08:55:00.048325+00:00,21,22,22.0,100,,0,0,0,,,,27081770179600,27081770223300,43700,1,yhjj833,,0
1182,2,22,yhjj840,2025-07-17 08:55:00.050330+00:00,2025-07-17 08:55:00.050330+00:00,22,23,23.0,100,,0,0,0,,,,27081770606100,27081770651100,45000,1,yhjj840,,0
1182,2,23,yhjj922,2025-07-17 08:55:00.050330+00:00,2025-07-17 08:55:00.050330+00:00,23,24,24.0,100,,0,0,0,,,,27081770848800,27081771174000,325200,1,yhjj922,,0
1182,2,24,yhjj857,2025-07-17 08:55:00.055352+00:00,2025-07-17 08:55:00.057360+00:00,24,25,25.0,100,,0,0,0,,,,27081777529300,27081777595200,65900,1,yhjj857,,0
1182,2,25,yhjj923,2025-07-17 08:55:00.059368+00:00,2025-07-17 08:55:00.059368+00:00,25,26,26.0,100,,0,0,0,,,,27081780705300,27081780781400,76100,1,yhjj923,,0
1182,2,26,yhjj848,2025-07-17 08:55:00.065395+00:00,2025-07-17 08:55:00.065395+00:00,26,27,27.0,100,,0,0,0,,,,27081787658700,27081787714300,55600,1,yhjj848,,0
1182,2,27,yhjj859,2025-07-17 08:55:00.065395+00:00,2025-07-17 08:55:00.065395+00:00,27,28,28.0,100,,0,0,0,,,,27081788889800,27081788948400,58600,1,yhjj859,,0
1182,2,28,yhjj874,2025-07-17 08:55:00.065395+00:00,2025-07-17 08:55:00.065395+00:00,28,29,29.0,100,,0,0,0,,,,27081789135400,27081789198200,62800,1,yhjj874,,0
1182,2,29,yhjj836,2025-07-17 08:55:00.065395+00:00,2025-07-17 08:55:00.065395+00:00,29,30,30.0,100,,0,0,0,,,,27081789425300,27081789523900,98600,1,yhjj836,,0
1182,2,30,yhjj822,2025-07-17 08:55:00.072006+00:00,2025-07-17 08:55:00.072006+00:00,30,31,31.0,100,,0,0,0,,,,27081792188400,27081792299300,110900,1,yhjj822,,0
1182,2,31,yhjj943,2025-07-17 08:55:00.076254+00:00,2025-07-17 08:55:00.076254+00:00,31,32,32.0,100,,0,0,0,,,,27081798266600,27081798306600,40000,1,yhjj943,,0
1182,2,32,yhjj889,2025-07-17 08:55:00.076254+00:00,2025-07-17 08:55:00.076254+00:00,32,33,33.0,100,,0,0,0,,,,27081799032800,27081799073300,40500,1,yhjj889,,0
1182,2,33,yhjj860,2025-07-17 08:55:00.076254+00:00,2025-07-17 08:55:00.076254+00:00,33,34,34.0,100,,0,0,0,,,,27081799396900,27081799455100,58200,1,yhjj860,,0
1182,2,34,yhjj890,2025-07-17 08:55:00.081037+00:00,2025-07-17 08:55:00.081037+00:00,34,35,35.0,100,,0,0,0,,,,27081801548600,27081801591400,42800,1,yhjj890,,0
1182,2,35,yhjj826,2025-07-17 08:55:00.081037+00:00,2025-07-17 08:55:00.081037+00:00,35,36,36.0,100,,0,0,0,,,,27081802770400,27081802806900,36500,1,yhjj826,,0
1182,2,36,yhjj1015,2025-07-17 08:55:00.083064+00:00,2025-07-17 08:55:00.083064+00:00,36,37,37.0,100,,0,0,0,,,,27081805130800,27081805237000,106200,1,yhjj1015,,0
1182,2,37,yhjj862,2025-07-17 08:55:00.085071+00:00,2025-07-17 08:55:00.085071+00:00,37,38,38.0,100,,0,0,0,,,,27081805795300,27081805842300,47000,1,yhjj862,,0
1182,2,38,yhjj883,2025-07-17 08:55:00.085071+00:00,2025-07-17 08:55:00.085071+00:00,38,39,39.0,100,,0,0,0,,,,27081806078000,27081806120600,42600,1,yhjj883,,0
1182,2,39,yhjj964,2025-07-17 08:55:00.091137+00:00,2025-07-17 08:55:00.091137+00:00,39,40,40.0,100,,0,0,0,,,,27081811703500,27081811756800,53300,1,yhjj964,,0
1182,2,40,yhjj927,2025-07-17 08:55:00.094043+00:00,2025-07-17 08:55:00.094043+00:00,40,41,41.0,100,,0,0,0,,,,27081814418500,27081814457200,38700,1,yhjj927,,0
1182,3,41,yhjj880,2025-07-17 08:55:00.094043+00:00,2025-07-17 08:55:00.094043+00:00,41,42,42.0,100,,0,0,0,,,,27081814598100,27081814638900,40800,1,yhjj880,,0
1182,3,42,yhjj827,2025-07-17 08:55:00.096049+00:00,2025-07-17 08:55:00.096049+00:00,42,43,43.0,100,,0,0,0,,,,27081817445100,27081817502300,57200,1,yhjj827,,0
1182,3,43,yhjj947,2025-07-17 08:55:00.098055+00:00,2025-07-17 08:55:00.098055+00:00,43,44,44.0,100,,0,0,0,,,,27081818309800,27081818451700,141900,1,yhjj947,,0
1182,3,44,yhjj892,2025-07-17 08:55:00.098055+00:00,2025-07-17 08:55:00.098055+00:00,44,45,45.0,100,,0,0,0,,,,27081819338300,27081819406000,67700,1,yhjj892,,0
1182,3,45,yhjj843,2025-07-17 08:55:00.102935+00:00,2025-07-17 08:55:00.102935+00:00,45,46,46.0,100,,0,0,0,,,,27081823263900,27081823581000,317100,1,yhjj843,,0
1182,3,46,yhjj901,2025-07-17 08:55:00.102935+00:00,2025-07-17 08:55:00.102935+00:00,46,47,47.0,100,,0,0,0,,,,27081823615800,27081823672700,56900,1,yhjj901,,0
1182,3,47,yhjj928,2025-07-17 08:55:00.102935+00:00,2025-07-17 08:55:00.104942+00:00,47,48,48.0,100,,0,0,0,,,,27081825077900,27081825154600,76700,1,yhjj928,,0
1182,3,48,yhjj823,2025-07-17 08:55:00.107334+00:00,2025-07-17 08:55:00.107334+00:00,48,49,49.0,100,,0,0,0,,,,27081827988900,27081828066700,77800,1,yhjj823,,0
1182,3,49,yhjj864,2025-07-17 08:55:00.107334+00:00,2025-07-17 08:55:00.107334+00:00,49,50,50.0,100,,0,0,0,,,,27081828120500,27081828238700,118200,1,yhjj864,,0
1182,3,50,yhjj976,2025-07-17 08:55:00.110420+00:00,2025-07-17 08:55:00.110420+00:00,50,51,51.0,100,,0,0,0,,,,27081831113500,27081831168900,55400,1,yhjj976,,0
1182,3,51,yhjj879,2025-07-17 08:55:00.110420+00:00,2025-07-17 08:55:00.110420+00:00,51,52,52.0,100,,0,0,0,,,,27081831271500,27081831308700,37200,1,yhjj879,,0
1182,3,52,yhjj979,2025-07-17 08:55:00.110420+00:00,2025-07-17 08:55:00.112478+00:00,52,53,53.0,100,,0,0,0,,,,27081832625500,27081832697500,72000,1,yhjj979,,0
1182,3,53,yhjj845,2025-07-17 08:55:00.117750+00:00,2025-07-17 08:55:00.117750+00:00,53,54,54.0,100,,0,0,0,,,,27081839100600,27081839154500,53900,1,yhjj845,,0
1182,3,54,yhjj869,2025-07-17 08:55:00.119756+00:00,2025-07-17 08:55:00.119756+00:00,54,55,55.0,100,,0,0,0,,,,27081840319100,27081840360000,40900,1,yhjj869,,0
1182,3,55,yhjj978,2025-07-17 08:55:00.119756+00:00,2025-07-17 08:55:00.119756+00:00,55,56,56.0,100,,0,0,0,,,,27081840719200,27081840774200,55000,1,yhjj978,,0
1182,3,56,yhjj904,2025-07-17 08:55:00.122657+00:00,2025-07-17 08:55:00.122657+00:00,56,57,57.0,100,,0,0,0,,,,27081844497600,27081844553900,56300,1,yhjj904,,0
1182,3,57,yhjj970,2025-07-17 08:55:00.122657+00:00,2025-07-17 08:55:00.122657+00:00,57,58,58.0,100,,0,0,0,,,,27081844706800,27081844744500,37700,1,yhjj970,,0
1182,3,58,yhjj876,2025-07-17 08:55:00.124876+00:00,2025-07-17 08:55:00.124876+00:00,58,59,59.0,100,,0,0,0,,,,27081845208200,27081845254500,46300,1,yhjj876,,0
1182,3,59,yhjj898,2025-07-17 08:55:00.124876+00:00,2025-07-17 08:55:00.124876+00:00,59,60,60.0,100,,0,0,0,,,,27081845592500,27081846956000,1363500,1,yhjj898,,0
1182,3,60,yhjj839,2025-07-17 08:55:00.126884+00:00,2025-07-17 08:55:00.126884+00:00,60,61,61.0,100,,0,0,0,,,,27081847864100,27081847901700,37600,1,yhjj839,,0
1182,4,61,yhjj896,2025-07-17 08:55:00.128893+00:00,2025-07-17 08:55:00.128893+00:00,61,62,62.0,100,,0,0,0,,,,27081850444800,27081850666900,222100,1,yhjj896,,0
1182,4,62,yhjj998,2025-07-17 08:55:00.128893+00:00,2025-07-17 08:55:00.128893+00:00,62,63,63.0,100,,0,0,0,,,,27081850905000,27081850941600,36600,1,yhjj998,,0
1182,4,63,yhjj855,2025-07-17 08:55:00.131400+00:00,2025-07-17 08:55:00.131400+00:00,63,64,64.0,100,,0,0,0,,,,27081852039000,27081852084000,45000,1,yhjj855,,0
1182,4,64,yhjj912,2025-07-17 08:55:00.133539+00:00,2025-07-17 08:55:00.133539+00:00,64,65,65.0,100,,0,0,0,,,,27081854264300,27081854334800,70500,1,yhjj912,,0
1182,4,65,yhjj915,2025-07-17 08:55:00.133539+00:00,2025-07-17 08:55:00.133539+00:00,65,66,66.0,100,,0,0,0,,,,27081854467400,27081854552400,85000,1,yhjj915,,0
1182,4,66,yhjj1017,2025-07-17 08:55:00.133539+00:00,2025-07-17 08:55:00.133539+00:00,66,67,67.0,100,,0,0,0,,,,27081855471200,27081855509200,38000,1,yhjj1017,,0
1182,4,67,yhjj830,2025-07-17 08:55:00.136375+00:00,2025-07-17 08:55:00.139458+00:00,67,68,68.0,100,,0,0,0,,,,27081859014000,27081859921000,907000,1,yhjj830,,0
1182,4,68,yhjj866,2025-07-17 08:55:00.139458+00:00,2025-07-17 08:55:00.139458+00:00,68,69,69.0,100,,0,0,0,,,,27081860460400,27081860549600,89200,1,yhjj866,,0
1182,4,69,yhjj1004,2025-07-17 08:55:00.139458+00:00,2025-07-17 08:55:00.139458+00:00,69,70,70.0,100,,0,0,0,,,,27081860903100,27081860942100,39000,1,yhjj1004,,0
1182,4,70,yhjj952,2025-07-17 08:55:00.139458+00:00,2025-07-17 08:55:00.139458+00:00,70,71,71.0,100,,0,0,0,,,,27081861579900,27081861625800,45900,1,yhjj952,,0
1182,4,71,yhjj1014,2025-07-17 08:55:00.142510+00:00,2025-07-17 08:55:00.142510+00:00,71,72,72.0,100,,0,0,0,,,,27081864161600,27081864207200,45600,1,yhjj1014,,0
1182,4,72,yhjj941,2025-07-17 08:55:00.142510+00:00,2025-07-17 08:55:00.142510+00:00,72,73,73.0,100,,0,0,0,,,,27081864676300,27081864749000,72700,1,yhjj941,,0
1182,4,73,yhjj853,2025-07-17 08:55:00.144636+00:00,2025-07-17 08:55:00.144636+00:00,73,74,74.0,100,,0,0,0,,,,27081864839100,27081864974000,134900,1,yhjj853,,0
1182,4,74,yhjj926,2025-07-17 08:55:00.144636+00:00,2025-07-17 08:55:00.144636+00:00,74,75,75.0,100,,0,0,0,,,,27081865403000,27081866267900,864900,1,yhjj926,,0
1182,4,75,yhjj905,2025-07-17 08:55:00.146644+00:00,2025-07-17 08:55:00.146644+00:00,75,76,76.0,100,,0,0,0,,,,27081866921700,27081866987400,65700,1,yhjj905,,0
1182,4,76,yhjj831,2025-07-17 08:55:00.146644+00:00,2025-07-17 08:55:00.146644+00:00,76,77,77.0,100,,0,0,0,,,,27081867674800,27081867734900,60100,1,yhjj831,,0
1182,4,77,yhjj829,2025-07-17 08:55:00.146644+00:00,2025-07-17 08:55:00.146644+00:00,77,78,78.0,100,,0,0,0,,,,27081868094200,27081868153300,59100,1,yhjj829,,0
1182,4,78,yhjj925,2025-07-17 08:55:00.154266+00:00,2025-07-17 08:55:00.158279+00:00,78,79,79.0,100,,0,0,0,,,,27081876295400,27081878533100,2237700,1,yhjj925,,0
